username,Jdate,date,retweets,favorites,text,mentions,hashtags,id,afraid,amused,angry,annoyed,dont_care,happy,inspired,sad,type,http,pics,mention_count,hashtag_count
USDA,85,3/25/2016,28,25,Camden gardeners produced $2.3M+ in produce reaching ~15% of city residents ? http://ow.ly/ZVW5n USDAResults pic.twitter.com/ucpYR6YnQB,,#USDAResultspic,7.13E+17,0.089987197,0.108289092,0.068553108,0.075167873,0.335439175,0.118825123,0.123815674,0.079922758,Off_pre,TRUE,TRUE,0,1
USDA,84,3/24/2016,17,20,Petroglyphs grinding rocks and Hollywood meet in NRCS training session http://ow.ly/ZTY5o conservation pic.twitter.com/27ZwPqa7yL,,#conservationpic,7.13E+17,0.064590148,0.128028081,0.15244475,0.10249526,0.11557878,0.140825863,0.163506633,0.132530487,Off_pre,TRUE,TRUE,0,1
USDA,84,3/24/2016,34,33,Unlocking the Toolkit for stronger local food systems http://ow.ly/ZTNN4 pic.twitter.com/JUBLtr5tlR,,,7.13E+17,0.134929417,0.124727693,0.097512543,0.094519075,0.098819606,0.128538784,0.164408526,0.156544357,Off_pre,TRUE,TRUE,0,0
USDA,83,3/23/2016,48,78,Dinner time at the National Arboretum. DCEagleCam http://dceaglecam.eagles.org/ pic.twitter.com/01fvACuzNb,,#DCEagleCam,7.13E+17,0.110108644,0.129080308,0.119827291,0.132885522,0.145445989,0.12474891,0.123422927,0.11448041,Off_pre,TRUE,TRUE,0,1
USDA,83,3/23/2016,26,43,USDA supports access to traditional foods in Native American communities http://ow.ly/ZQFbX pic.twitter.com/2JC94eIGzO,,,7.13E+17,0.13266426,0.14550332,0.075195004,0.095491213,0.144748049,0.134865603,0.143066085,0.128466467,Off_pre,TRUE,TRUE,0,0
USDA,82,3/22/2016,20,40,Peep the most famous Washington DC animal duo since Bo and Sunny http://dceaglecam.eagles.org/ dceaglecam pic.twitter.com/JNjkztgomC,,#dceaglecampic,7.12E+17,0.095774012,0.19065305,0.05937832,0.113409336,0.106041231,0.182364684,0.169688691,0.082690676,Off_pre,TRUE,TRUE,0,1
USDA,82,3/22/2016,32,36,Celebrating WorldWaterDay along the Eastern Continental Divide http://ow.ly/ZOsUE pic.twitter.com/KeE3U9iIsC,,#WorldWaterDay,7.12E+17,0.196852141,0.114975308,0.117380253,0.10154145,0.099515017,0.130254502,0.123664662,0.115816668,Off_pre,TRUE,TRUE,0,1
USDA,82,3/22/2016,28,61,We know the key to a successful CubaPolicy is to promote increased people-to-people relations—starting with food. pic.twitter.com/RTf7a1Lno3,,#CubaPolicy,7.12E+17,0.096147951,0.141897219,0.096461241,0.133242854,0.13045404,0.156402493,0.133436259,0.111957944,Off_pre,FALSE,TRUE,0,1
USDA,81,3/21/2016,41,63,See why Washington's all a Twitter! DCEagleCam http://dceaglecam.eagles.org/ pic.twitter.com/itTR9AQ1Fu,,#DCEagleCam,7.12E+17,0.131306856,0.128443678,0.078342744,0.115797636,0.260717741,0.09600291,0.105160766,0.084227671,Off_pre,TRUE,TRUE,0,1
USDA,81,3/21/2016,12,22,“Ag can serve as a bridge to foster cooperation understanding & the exchange of ideas.” —Sec Vilsack CubaPolicy http://ow.ly/ZLhc2 ,,#CubaPolicy,7.12E+17,0.105457382,0.117629162,0.103244274,0.124136921,0.11642652,0.154426825,0.159650483,0.119028433,Off_pre,TRUE,FALSE,0,1
USDA,81,3/21/2016,22,32,Second-generation builds on father’s legacy of sustainability @ Colvine Bison http://ow.ly/ZKZXV conservation pic.twitter.com/vCy8WLgnbP,@,#conservationpic,7.12E+17,0.056955024,0.12238148,0.098297135,0.091973982,0.154793851,0.142369116,0.163967942,0.169261471,Off_pre,TRUE,TRUE,1,1
USDA,80,3/20/2016,374,722,Now welcoming eaglet 2 to Washington just in time for the 1st day of spring! http://dceaglecam.eagles.org #DCEagleCam pic.twitter.com/Psp5V4Fc13,,#2 #DCEagleCampic,7.12E+17,0.101736926,0.107330924,0.104559184,0.102216533,0.138850138,0.162905721,0.188178098,0.094222476,Off_pre,TRUE,TRUE,0,2
USDA,78,3/18/2016,66,105,The eagle has landed (via stork!) Welcoming a new eaglet at USDA's Nat'l Arboretum http://dceaglecam.eagles.org/ EagleCam pic.twitter.com/EUsEZcbaIU,,#EagleCampic,7.11E+17,0.022833695,0.092945005,0.147721649,0.052810006,0.222476681,0.185881258,0.184133274,0.091198434,Off_pre,TRUE,TRUE,0,1
USDA,77,3/17/2016,44,55,SNAP helps feed families & reduces poverty nationwide—especially for kids http://ow.ly/ZCtAV USDAResults pic.twitter.com/Y8BF18lgXl,,#USDAResultspic,7.10E+17,0.11626532,0.133621519,0.102716872,0.133903975,0.123741314,0.12896924,0.13940222,0.121379539,Off_pre,TRUE,TRUE,0,1
USDA,76,3/16/2016,11,31,A River Runs Through It - An Oregon National Forest at the heart of a movement http://ow.ly/ZxwYg pic.twitter.com/k17aG1ZVSe,,,7.10E+17,0.152397643,0.102134795,0.112412716,0.114180057,0.093823467,0.113502746,0.143713697,0.167834879,Off_pre,TRUE,TRUE,0,0
USDA,75,3/15/2016,19,19,Thanks to the 2009 trade agreement between Peru and the United States ruralmade exports of U.S. cotton to Peru have exploded. (1/2),,#ruralmade,7.10E+17,0.098716912,0.119710106,0.142803025,0.085592774,0.117579856,0.210973246,0.131694408,0.092929675,Off_pre,FALSE,FALSE,0,1
USDA,75,3/15/2016,23,35,Celebrating American Ag: All USDA Foods are local to someone http://ow.ly/ZuAGn nationalnutritionmonth pic.twitter.com/fO5Y0Sc8G5,,#nationalnutritionmonthpic,7.10E+17,0.154845741,0.143974456,0.083615932,0.087169047,0.139204181,0.131178096,0.123330219,0.136682328,Off_pre,TRUE,TRUE,0,1
USDA,75,3/15/2016,66,56,Farm to School: An $800 million investment in local foods local economies http://ow.ly/ZuhDT USDAResults pic.twitter.com/hWrzdgKjRf,,#USDAResultspic,7.10E+17,0.130137275,0.111201843,0.096053693,0.08936092,0.09185662,0.15390097,0.180250976,0.147237703,Off_pre,TRUE,TRUE,0,1
USDA,75,3/15/2016,264,178,Happy National AgDay2016! Find out where the food on your plate was grown: http://ow.ly/ZtLb3 #MyPlate pic.twitter.com/Nqff2TYcIf,,#AgDay2016 #MyPlatepic,7.10E+17,0.100139654,0.161340187,0.109089364,0.094889847,0.11493952,0.13686508,0.146411452,0.136324897,Off_pre,TRUE,TRUE,0,2
USDA,74,3/14/2016,39,35,22M low-income kids eat school meals daily. Summer meals help fill the gap ? http://ow.ly/ZrLxN USDAResults pic.twitter.com/ic3EJ8O6nA,,#USDAResultspic,7.09E+17,0.185689458,0.129528594,0.079874788,0.084352854,0.099498953,0.128424061,0.183006831,0.109624462,Off_pre,TRUE,TRUE,0,1
USDA,74,3/14/2016,55,56,From Our Family to Yours - Find healthy eating solutions with MyPlateMyWins http://ow.ly/ZqM7i pic.twitter.com/l66OSNRfd9,,#MyPlateMyWins,7.09E+17,0.077304508,0.198776322,0.101009797,0.08401781,0.109802896,0.121603794,0.175728909,0.131755965,Off_pre,TRUE,TRUE,0,1
USDA,71,3/11/2016,32,33,Funding to support healthy meals & environments in our Nation’s schools & child care http://ow.ly/ZlwJB pic.twitter.com/Xxb1741eiq,,,7.08E+17,0.106305299,0.117357376,0.101903249,0.120745888,0.117526346,0.131300868,0.181521906,0.12333907,Off_pre,TRUE,TRUE,0,0
USDA,70,3/10/2016,68,117,Thanks to conservation by farmers the Louisiana black is no longer threatened http://ow.ly/ZjNyv USDAResults pic.twitter.com/M5XxvOAspZ,,#USDAResultspic,7.08E+17,0.086905597,0.140453288,0.102583631,0.087086981,0.116107484,0.154694527,0.149680205,0.162488288,Off_pre,TRUE,TRUE,0,1
USDA,70,3/10/2016,19,44,Teddy bears are alive & well thanks to stewardship-minded farmers in Louisiana http://ow.ly/ZjHgB conservation pic.twitter.com/vWBN3K4vxU,,#conservationpic,7.08E+17,0.074066841,0.128831995,0.100916176,0.098831581,0.109053708,0.163615844,0.151639806,0.17304405,Off_pre,TRUE,TRUE,0,1
USDA,70,3/10/2016,28,27,We're helping Americans make healthier food & drink choices for their families USDAResults http://ow.ly/ZiW2C pic.twitter.com/gpyzDpn0OJ,,#USDAResults,7.08E+17,0.100243473,0.168446344,0.087279692,0.132872943,0.138794008,0.117491015,0.163843036,0.091029489,Off_pre,TRUE,TRUE,0,1
USDA,69,3/9/2016,34,59,Saluting the food & nutrition experts on Registered Dietitian Nutritionist Day http://ow.ly/Zg8UC pic.twitter.com/HEhHYn6nAy,,,7.08E+17,0.088131784,0.142057081,0.080485331,0.104717112,0.090286048,0.096840394,0.304789756,0.092692496,Off_pre,TRUE,TRUE,0,0
USDA,69,3/9/2016,26,38,Real superheroes wear lab coats http://ow.ly/ZfWIE pic.twitter.com/9jkDrInrUa,,,7.08E+17,0.092195367,0.177569481,0.045281124,0.081273532,0.144937182,0.166569664,0.204731378,0.087442272,Off_pre,TRUE,TRUE,0,0
USDA,68,3/8/2016,44,40,http://Nutrition.gov helps America celebrate nationalnutritionmonth http://ow.ly/ZdHiN pic.twitter.com/Tu7MgtsrwA,,#nationalnutritionmonth,7.07E+17,0.082269732,0.175391177,0.054671133,0.112390862,0.158513549,0.145690789,0.169409558,0.101663201,Off_pre,TRUE,TRUE,0,1
USDA,68,3/8/2016,28,21,Celebrating 50 years of school breakfast & historic USDAResults http://ow.ly/ZdANs pic.twitter.com/oqyViiqguw,,#USDAResults,7.07E+17,0.107552451,0.105357678,0.103035952,0.064469985,0.129167846,0.182910876,0.196025561,0.111479653,Off_pre,TRUE,TRUE,0,1
USDA,68,3/8/2016,63,75,For IWD2016 today learn the story of the woman who first cultivated the wild blueberry http://ow.ly/Zda1D pic.twitter.com/JmuxYdm1cX,,#IWD2016,7.07E+17,0.064678523,0.17067863,0.071745539,0.083162936,0.111483726,0.187223944,0.209866253,0.10116045,Off_pre,TRUE,TRUE,0,1
USDA,68,3/8/2016,46,65,SNAP-authorized farm stands & markets have ? from 753 in 2008 to 6 400+ today ? USDAResults http://ow.ly/Zd8fN pic.twitter.com/Hctlyz500s,,#USDAResults,7.07E+17,0.129044263,0.118734343,0.081483929,0.058759036,0.089832556,0.14373171,0.19807576,0.180338405,Off_pre,TRUE,TRUE,0,1
USDA,67,3/7/2016,40,32,A high five for innovative conservation projects http://ow.ly/ZbpLN pic.twitter.com/eVBw53SrR3,,#conservation,7.07E+17,0.092429506,0.122227859,0.087093576,0.073499913,0.114909166,0.194106375,0.197253282,0.118480323,Off_pre,TRUE,TRUE,0,1
USDA,67,3/7/2016,27,29,Watch a special message from @POTUS at NFU2016 thanking farmers for being the lifeblood of our great country ?http://ow.ly/Zb9kj ,@POTUS,#NFU2016,7.07E+17,0.084681451,0.118581062,0.178185796,0.116307977,0.116106164,0.121228037,0.149481862,0.115427651,Off_pre,TRUE,FALSE,1,1
USDA,67,3/7/2016,72,57,Last year SNAP kept 4.7M Americans?—?including 2.1M kids—?out of poverty http://ow.ly/ZaQYS USDAResults pic.twitter.com/v9uj0bcjp8,,#USDAResultspic,7.07E+17,0.09166808,0.142776212,0.086995863,0.165051712,0.110302034,0.117063842,0.154711265,0.131430993,Off_pre,TRUE,TRUE,0,1
USDA,67,3/7/2016,40,47,? access to nutritious food ? poverty & hunger Healthier families & kids USDAResults? http://ow.ly/Zanms pic.twitter.com/Ef4i88ma0e,,#USDAResults,7.07E+17,0.107767701,0.128287063,0.112654375,0.127605487,0.084416735,0.113659956,0.202306459,0.123302224,Off_pre,TRUE,TRUE,0,1
USDA,67,3/7/2016,22,36,Cooking Up a Healthy Delicious School Breakfast: Idaho’s chef designed school breakfast http://ow.ly/Za8iu pic.twitter.com/21Xac64mMn,,,7.07E+17,0.071189588,0.209612419,0.079570648,0.071378925,0.114940656,0.151679176,0.226439478,0.07518911,Off_pre,TRUE,TRUE,0,0
USDA,64,3/4/2016,21,34,Growing a daily dose of nature for everyone http://ow.ly/Z4Ggn pic.twitter.com/1sUb5lFRSK,,,7.06E+17,0.121752149,0.156143377,0.090385432,0.091293526,0.122508402,0.161295605,0.167102529,0.089518981,Off_pre,TRUE,TRUE,0,0
USDA,63,3/3/2016,18,25,A peach of a school meal alternative http://ow.ly/Z1RCP nationalnutritionmonth pic.twitter.com/PjNjXNtjUa,,#nationalnutritionmonthpic,7.05E+17,0.077372093,0.178783173,0.066589264,0.07504431,0.123988844,0.151397895,0.242512461,0.084311959,Off_pre,TRUE,TRUE,0,1
USDA,62,3/2/2016,62,53,Farm to School: Good for Kids Good for Schools Good for Rural America. USDAResults ? http://bit.ly/1QpmJxb pic.twitter.com/9xaE1CQ9wy,,#USDAResults,7.05E+17,0.110701647,0.129241331,0.093525379,0.087730732,0.109067543,0.132373997,0.18649615,0.15086322,Off_pre,TRUE,TRUE,0,1
USDA,62,3/2/2016,35,52,Tennessee farmer creates top-notch turkey habitat while improving grazing lands http://ow.ly/YZ6OY pic.twitter.com/jXRvKBVcVL,,,7.05E+17,0.114885924,0.065612013,0.109197132,0.083762984,0.118027092,0.157256895,0.173222193,0.178035767,Off_pre,TRUE,TRUE,0,0
USDA,62,3/2/2016,108,98,U.S. kids are eating more fruits & veggies at lunch. Catch up on more USDAResults ? http://www.medium.com/usda-results pic.twitter.com/PW7xXfRrJ1,,#USDAResults,7.05E+17,0.054839348,0.239087118,0.09937989,0.077072269,0.119069508,0.140775986,0.172230937,0.097544945,Off_pre,TRUE,TRUE,0,1
USDA,61,3/1/2016,18,37,97% of schools are meeting USDA’s updated school meal standards. USDAResults http://bit.ly/1QpmJxb pic.twitter.com/mNoJheKNcc,,#USDAResults,7.05E+17,0.155887576,0.139104525,0.073912394,0.080282697,0.132974433,0.134136644,0.157059039,0.126642694,Off_pre,TRUE,TRUE,0,1
USDA,61,3/1/2016,23,26,Local Foods Local Places empowers creative economic development in communities. @blog44 ? http://ow.ly/YWTN6 pic.twitter.com/AOWHTMkO2l,@blog44,,7.05E+17,0.106533885,0.112688094,0.090110149,0.105457642,0.125327248,0.152217048,0.191255506,0.11641043,Off_pre,TRUE,TRUE,1,0
USDA,61,3/1/2016,56,43,Food and Nutrition Education: Growing healthy bodies and minds http://1.usa.gov/1XYq4Z4 NationalNutritionMonth pic.twitter.com/O6MjBeUEfM,,#NationalNutritionMonthpic,7.05E+17,0.154869604,0.137126115,0.071363452,0.091395071,0.110105374,0.123218123,0.189383144,0.122539118,Off_pre,TRUE,TRUE,0,1
USDA,61,3/1/2016,20,32,Safeguarding the food supply and protecting human health http://ow.ly/YWtRL pic.twitter.com/Q4xxpv5xmx,,,7.05E+17,0.182936105,0.117375634,0.13661542,0.104693013,0.090285201,0.125143205,0.123537551,0.119413873,Off_pre,TRUE,TRUE,0,0
USDA,61,3/1/2016,23,18,Sec Vilsack: How the biggest USDAResults in our nation’s nutrition programs came to be ? http://ow.ly/YWk4n pic.twitter.com/hGbeusYD4q,,#USDAResults,7.05E+17,0.136585482,0.138440799,0.113992267,0.112274436,0.079322531,0.108582463,0.168001884,0.142800139,Off_pre,TRUE,TRUE,0,1
USDA,60,2/29/2016,36,54, Conservation and biological diversity in organic production http://ow.ly/YSZQg pic.twitter.com/ZMghNg453l,,#Conservation,7.04E+17,0.099229929,0.128908647,0.077114507,0.091125072,0.112395282,0.160162494,0.210651719,0.12041235,Off_pre,TRUE,TRUE,0,1
USDA,60,2/29/2016,25,22,Tribal conservation partnership provides aquaculture ponds for walleye http://ow.ly/YSHko pic.twitter.com/p563BFsxTJ,,#conservation,7.04E+17,0.051117969,0.132234561,0.165743138,0.110041391,0.129253027,0.185463905,0.144341894,0.081804116,Off_pre,TRUE,TRUE,0,1
USDA,57,2/26/2016,26,21, RuralMade exported worldwide: Hear from a Virginia peanut farmer on the benefits of TPP ? http://go.wh.gov/PeanutTrade pic.twitter.com/BTPeT31T06,,#RuralMade,7.03E+17,0.132391728,0.161107256,0.088656594,0.106448674,0.129625871,0.116081132,0.142968617,0.122720129,Off_pre,TRUE,TRUE,0,1
USDA,56,2/25/2016,22,21,Pamela Hess from @ArcadiaFood discusses how to engage our next generation of farmers at AgOutlook. #womeninag pic.twitter.com/ejysYfp5UA,@ArcadiaFood,#AgOutlook #womeninagpic,7.03E+17,0.088726117,0.103210896,0.073840216,0.092407746,0.095666704,0.350913759,0.124040344,0.071194219,Off_pre,FALSE,TRUE,1,2
USDA,56,2/25/2016,89,72,Howard Buffett: US farmers are the biggest conservationists in the world—we just don't get credit. But we must keep improving. AgOutlook,,#AgOutlook,7.03E+17,0.093505124,0.147719123,0.098033057,0.12533348,0.130062429,0.151548655,0.146319349,0.107478782,Off_pre,FALSE,FALSE,0,1
USDA,56,2/25/2016,25,29,Howard Buffett: If you give farmers the right opportunities for conservation they can do it and they will do it. AgOutlook,,#AgOutlook,7.03E+17,0.073506202,0.12663337,0.098552186,0.099692883,0.146763968,0.171440596,0.169808589,0.113602207,Off_pre,FALSE,FALSE,0,1
USDA,56,2/25/2016,22,21,We're live at the 2016 Agricultural Outlook this morning! Be sure to follow the conversation today using AgOutlook. pic.twitter.com/Eo5KxuDwZc,,#AgOutlook,7.03E+17,0.165811553,0.107907552,0.10045704,0.093150862,0.115616772,0.131995363,0.136878058,0.148182801,Off_pre,FALSE,TRUE,0,1
USDA,55,2/24/2016,18,25,USDA builds conservation partnerships to restore forests clean water & reduce wildfire risk http://ow.ly/YI4Oj pic.twitter.com/TwOMMaLHxr,,,7.03E+17,0.167424306,0.121089295,0.106510979,0.095068306,0.098847649,0.118576493,0.130980922,0.161502051,Off_pre,TRUE,TRUE,0,0
USDA,55,2/24/2016,26,25,Innovative irrigation saves water boosts yields in Ogallala Aquifer region http://ow.ly/YHSEd conservation pic.twitter.com/jRd8pkUDWI,,#conservationpic,7.03E+17,0.120580665,0.137457587,0.11915884,0.08251411,0.059421603,0.159612972,0.15617903,0.165075193,Off_pre,TRUE,TRUE,0,1
USDA,55,2/24/2016,31,53,Woodland buffers protect amphibians ecosystems http://ow.ly/YHzBe pic.twitter.com/LveKcwUOpF,,,7.03E+17,0.077914859,0.06619496,0.079567324,0.085539702,0.047866967,0.112322845,0.398139512,0.132453833,Off_pre,TRUE,TRUE,0,0
USDA,54,2/23/2016,20,19,Today we challenged local leaders to commit to reducing rural child poverty ? http://ow.ly/YFusP RuralImpact pic.twitter.com/6nmGayIk3q,,#RuralImpactpic,7.02E+17,0.123305009,0.114573239,0.120850081,0.116266198,0.099852979,0.114361795,0.160303806,0.150486893,Off_pre,TRUE,TRUE,0,1
USDA,54,2/23/2016,30,17,How do you manage collaborative conservation planning across 100 million acres? http://ow.ly/YFk1x pic.twitter.com/JRcm31hcNY,,#conservation,7.02E+17,0.090628566,0.150064067,0.090774736,0.105039441,0.095035115,0.136816568,0.207767058,0.123874449,Off_pre,TRUE,TRUE,0,1
USDA,53,2/22/2016,45,31,Farmers know the importance of conservation & their work has yielded historic USDAResults http://ow.ly/Yrr8Z pic.twitter.com/fhRd6RKHQw,,#USDAResults,7.02E+17,0.085987148,0.137092297,0.09868541,0.110374629,0.102580764,0.154879612,0.204528747,0.105871395,Off_pre,TRUE,TRUE,0,1
USDA,50,2/19/2016,19,28,Healthier soil Cleaner water More productive working lands Just a few USDAResults ? http://ow.ly/Yrr8Z pic.twitter.com/HRNKLMZNpS,,#USDAResults,7.01E+17,0.09080589,0.125431683,0.127123653,0.117036186,0.091709735,0.135404572,0.204756985,0.107731297,Off_pre,TRUE,TRUE,0,1
USDA,49,2/18/2016,62,41,New statistics help guide new farmer programs http://ow.ly/YuDv0 pic.twitter.com/l1dOEGzDlg,,,7.00E+17,0.106163002,0.112585903,0.098274506,0.10100316,0.098210661,0.161922321,0.170582434,0.151258015,Off_pre,TRUE,TRUE,0,0
USDA,49,2/18/2016,18,20,Missouri dairyman benefits from happy healthy cows http://ow.ly/Yuxab conservation pic.twitter.com/OprYQWgZ9W,,#conservationpic,7.00E+17,0.264665019,0.096602838,0.079402176,0.077733153,0.077133437,0.12144417,0.148322636,0.13469657,Off_pre,TRUE,TRUE,0,1
USDA,49,2/18/2016,18,25,USDA conservation program keeping Puerto Rico water sources clean http://ow.ly/Yuh3N pic.twitter.com/7HFhVPkeyR,,#conservation,7.00E+17,0.127540016,0.128188334,0.117889014,0.10448558,0.113009791,0.141789396,0.132745095,0.134352775,Off_pre,TRUE,TRUE,0,1
USDA,48,2/17/2016,12,25,Innovation in the Tropics helps farmers conserve resources and improve soil health http://ow.ly/Yrkfi pic.twitter.com/5Ru4VQXZLi,,,7.00E+17,0.11823494,0.126661365,0.093347282,0.09346623,0.102730581,0.161519958,0.20924165,0.094797995,Off_pre,TRUE,TRUE,0,0
USDA,48,2/17/2016,30,18,Net farm income down but farm businesses & farm households show improvement http://ow.ly/YqXVA pic.twitter.com/T0Sg81mLmY,,,7.00E+17,0.109512178,0.124672329,0.105843022,0.099320373,0.136616848,0.165773082,0.134192164,0.124070004,Off_pre,TRUE,TRUE,0,0
USDA,47,2/16/2016,56,47,Consumer demand bolstering organic production and markets in the U.S. http://ow.ly/YoKH9 pic.twitter.com/0KJWBDRnsI,,,7.00E+17,0.113680059,0.150009257,0.079298919,0.099979029,0.136749212,0.165263898,0.140729418,0.114290208,Off_pre,TRUE,TRUE,0,0
USDA,47,2/16/2016,25,25, Conservation partnerships improve Illinois river http://ow.ly/YnH0D pic.twitter.com/nNz44hkPao,,#Conservation,7.00E+17,0.09829035,0.115833772,0.104460708,0.059394183,0.116967336,0.14828979,0.163111661,0.193652202,Off_pre,TRUE,TRUE,0,1
USDA,43,2/12/2016,40,26,New report USDA Climate Hubs offer help to address forest drought in the U.S. http://ow.ly/YgZCO pic.twitter.com/s1PiuNxSe8,,,6.98E+17,0.181058307,0.113954183,0.096627263,0.086184677,0.115893738,0.123611598,0.137055165,0.145615069,Off_pre,TRUE,TRUE,0,0
USDA,43,2/12/2016,43,57,President Obama just designated 3 new national monuments in the California desert ? http://ow.ly/YfTia pic.twitter.com/OMdtQmuvrd,,,6.98E+17,0.114679411,0.136111853,0.111466078,0.13819269,0.122187379,0.136365883,0.108144465,0.132852242,Off_pre,TRUE,TRUE,0,0
USDA,42,2/11/2016,20,23,From devastation to restoration http://ow.ly/YdaM9 pic.twitter.com/iASyvQEWdB,,,6.98E+17,0.095987866,0.108455147,0.149683132,0.09420656,0.072609307,0.083544317,0.132071842,0.263441833,Off_pre,TRUE,TRUE,0,0
